,extended,latitude,longitude,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
229,0,11.047889,49.180611,0,0.0,1,0,1,4,343,0,6,1.0,1,0.0,Al-Shabaab
230,0,3.151721,42.489719,0,0.0,1,0,3,1,205,0,6,1.0,1,0.0,Al-Shabaab
231,0,1.800153,44.907244,0,0.0,1,0,2,4,249,0,6,1.0,-9,0.0,Al-Shabaab
232,0,3.037389,43.796963,0,0.0,1,0,2,4,258,0,5,12.0,1,0.0,Al-Shabaab
233,0,3.935715,41.855167,0,1.0,1,0,2,3,282,0,6,0.0,-9,0.0,Al-Shabaab
234,0,3.10111,42.240947,0,0.0,1,0,1,4,301,0,5,1.0,0,0.0,Al-Shabaab
235,0,1.716188,44.768864,0,0.0,1,0,3,4,303,0,6,1.0,-9,0.0,Al-Shabaab
236,0,3.381584,45.598389,0,0.0,1,0,2,14,13,0,5,2.0,0,0.0,Al-Shabaab
237,0,-0.868784,42.157739,0,0.0,1,0,3,4,48,0,6,0.0,0,0.0,Al-Shabaab
238,0,3.938715,41.844707,1,0.0,1,0,6,14,298,0,5,36.0,0,1.0,Al-Shabaab
239,0,0.731673,39.172842,0,0.0,1,0,6,14,298,0,5,15.0,0,1.0,Al-Shabaab
240,0,-1.749689,41.192947,0,0.0,1,0,2,4,59,0,5,3.0,-9,0.0,Al-Shabaab
241,0,2.14383,45.118061,0,0.0,1,0,3,2,333,0,6,2.0,1,0.0,Al-Shabaab
242,0,11.274796,49.179657,0,0.0,1,0,2,3,314,0,6,0.0,1,0.0,Al-Shabaab
243,0,2.71581,44.511845,0,0.0,1,0,2,4,336,0,5,14.0,-9,0.0,Al-Shabaab
244,0,1.736307,40.056176,0,0.0,1,0,1,2,305,0,5,1.0,0,0.0,Al-Shabaab
245,0,3.03626,41.867161,1,0.0,1,0,3,4,324,0,6,1.0,1,0.0,Al-Shabaab
246,0,2.050931,45.154106,0,0.0,1,0,3,4,258,0,6,4.0,1,0.0,Al-Shabaab
247,0,5.196882,47.836901,0,1.0,1,0,2,14,27,0,6,5.0,0,0.0,Al-Shabaab
248,0,7.968031,49.821148,0,1.0,1,0,2,14,27,0,6,5.0,0,0.0,Al-Shabaab
249,0,4.483825,45.345751,0,0.0,1,0,3,4,325,0,6,1.0,-9,0.0,Al-Shabaab
250,0,2.777264,45.500641,1,0.0,1,0,2,4,258,0,5,1.0,0,0.0,Al-Shabaab
251,0,11.264581,49.251518,0,0.0,1,0,2,4,249,0,5,23.0,-9,0.0,Al-Shabaab
252,0,-0.393767,40.326616,0,1.0,1,0,3,3,300,0,6,0.0,1,0.0,Al-Shabaab
253,0,2.085523,45.40279,0,0.0,1,0,2,4,189,0,5,1.0,1,0.0,Al-Shabaab
254,0,3.154299,41.015014,0,0.0,1,0,3,4,250,0,6,2.0,1,0.0,Al-Shabaab
255,0,2.609014,40.849056,0,0.0,1,0,2,3,258,0,6,0.0,1,0.0,Al-Shabaab
256,0,2.077409,45.248966,0,0.0,1,0,2,4,348,0,5,1.0,0,0.0,Al-Shabaab
257,0,4.391135,46.087469,0,0.0,0,0,1,2,335,0,5,12.0,1,0.0,Al-Shabaab
258,0,4.787153,45.032951,0,0.0,1,0,7,1,315,0,8,0.0,1,0.0,Al-Shabaab
259,0,43.189944,-2.052454,0,0.0,1,0,3,19,397,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
260,0,43.258434,-2.921819,0,0.0,1,0,2,14,250,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
261,0,42.815372,-1.653616,0,0.0,1,0,3,2,423,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
262,0,43.090476,-2.31322,0,0.0,1,0,2,3,376,0,5,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
263,0,43.222177,-2.885668,0,0.0,1,0,2,3,434,0,5,2.0,0,0.0,Basque Fatherland and Freedom (ETA)
264,0,43.178205,-2.31164,0,0.0,1,0,3,3,349,0,6,2.0,1,0.0,Basque Fatherland and Freedom (ETA)
265,0,42.907739,-2.064756,0,0.0,1,0,1,2,424,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
266,0,41.400635,2.150913,0,0.0,1,0,7,18,426,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
267,0,43.136978,-2.073914,0,0.0,1,0,3,3,363,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
268,0,43.22048,-2.021122,0,0.0,1,0,2,3,382,0,5,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
269,0,43.291618,-1.977903,0,0.0,1,0,3,1,366,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
270,0,40.465595,-3.696263,0,0.0,1,0,3,19,401,0,6,2.0,1,0.0,Basque Fatherland and Freedom (ETA)
271,0,43.18418,-2.473289,0,0.0,1,0,1,3,390,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
272,0,43.46096,-3.807934,0,0.0,1,0,2,3,367,0,5,3.0,1,0.0,Basque Fatherland and Freedom (ETA)
273,0,43.130387,-2.542155,0,0.0,1,0,1,3,371,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
274,0,43.169068,-2.632655,0,0.0,1,0,1,1,414,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
275,0,43.32412,-1.929857,0,0.0,0,0,2,3,392,0,5,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
276,0,43.3282,-3.031509,0,0.0,1,0,3,21,375,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
277,0,51.219062,4.40289,0,0.0,1,0,3,2,406,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
278,0,43.267454,-2.020169,0,0.0,1,0,7,19,56,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
279,0,36.539004,-4.624353,0,0.0,1,0,3,1,364,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
280,0,43.054198,-2.178116,0,0.0,1,0,3,3,359,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
281,0,43.507604,-5.604447,0,0.0,1,0,3,3,351,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
282,0,43.272167,-2.832167,0,0.0,1,0,7,19,398,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
283,0,42.84964,-2.692359,0,0.0,1,0,3,1,355,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
284,0,41.634202,-1.27299,0,0.0,1,0,3,19,395,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
285,0,43.003305,-2.612578,1,1.0,1,0,3,1,383,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
286,0,36.621787,-4.500273,0,0.0,1,0,3,3,273,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
287,0,41.890961,12.490069,0,0.0,1,0,3,7,365,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
288,0,36.686562,-6.137173,0,0.0,0,0,1,3,350,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
289,0,37.983445,-1.12989,0,0.0,1,0,3,14,431,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
290,0,45.469212,9.174508,0,0.0,1,0,3,1,415,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
291,0,43.365899,-2.996356,0,0.0,1,0,1,3,393,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
292,0,42.695391,-1.676069,0,0.0,1,0,3,19,391,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
293,0,37.884727,-4.779152,0,1.0,0,0,3,3,354,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
294,0,41.980462,-1.443253,0,0.0,1,0,3,3,419,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
295,0,37.38264,-5.996295,0,1.0,1,0,1,4,404,0,5,2.0,0,0.0,Basque Fatherland and Freedom (ETA)
296,0,43.170017,-2.575197,0,0.0,1,0,3,1,361,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
297,0,41.656285,-0.876533,0,0.0,1,0,1,2,374,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
298,0,43.280364,-2.171588,0,0.0,1,0,3,10,394,0,6,0.0,-9,0.0,Basque Fatherland and Freedom (ETA)
299,0,43.267549,-1.975814,0,1.0,0,0,3,19,432,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
300,0,40.656422,-4.700322,0,1.0,1,0,3,20,6,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
301,0,38.34521,-0.480995,0,1.0,1,0,3,20,6,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
302,0,43.278322,-2.126597,0,0.0,1,0,6,14,6,0,5,0.0,0,1.0,Basque Fatherland and Freedom (ETA)
303,0,42.303719,-1.965034,0,0.0,1,0,3,3,439,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
304,0,43.320698,-2.420475,0,1.0,1,0,3,3,379,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
305,0,43.442153,-3.453193,0,0.0,1,0,3,4,422,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
306,0,42.340892,-3.699762,0,0.0,1,0,3,3,413,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
307,0,39.569505,2.649965,0,1.0,1,0,3,1,370,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
308,0,43.15256,-3.028622,0,0.0,1,0,7,14,353,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
309,0,11.840929,13.141459,0,1.0,1,0,7,3,478,0,8,0.0,1,0.0,Boko Haram
310,0,10.6111,12.195,0,0.0,1,0,2,3,441,0,5,1.0,-9,0.0,Boko Haram
311,0,5.900002,5.666517,0,0.0,1,0,3,15,464,0,6,0.0,1,0.0,Boko Haram
312,0,12.78679,10.23771,0,0.0,1,0,2,3,474,0,6,1.0,1,0.0,Boko Haram
313,0,9.203496,12.49539,0,0.0,1,0,2,15,481,0,5,8.0,1,0.0,Boko Haram
314,0,12.885844,11.930042,0,0.0,1,0,1,2,471,0,5,1.0,0,0.0,Boko Haram
315,0,11.704399,11.088539,0,0.0,1,0,1,2,467,0,5,2.0,1,0.0,Boko Haram
316,0,11.655408,13.412932,0,1.0,1,0,3,15,442,0,6,0.0,1,0.0,Boko Haram
317,0,10.516667,7.433333,0,1.0,1,1,3,15,445,0,6,42.0,1,0.0,Boko Haram
318,0,11.974328,8.50026,0,0.0,1,0,3,14,13,0,6,0.0,1,0.0,Boko Haram
319,0,12.12052,13.174035,0,0.0,1,0,2,3,12,0,5,3.0,0,0.0,Boko Haram
320,0,12.359468,14.210929,0,1.0,1,0,7,2,483,0,8,0.0,1,0.0,Boko Haram
321,0,10.506041,7.432823,0,0.0,1,0,2,3,12,0,5,2.0,0,0.0,Boko Haram
322,0,11.526846,13.69271,0,1.0,1,0,2,3,269,0,5,18.0,1,0.0,Boko Haram
323,0,11.247069,12.01246,0,0.0,1,0,2,14,459,0,5,1.0,-9,0.0,Boko Haram
324,0,11.74464,11.970257,0,1.0,1,0,2,3,465,0,6,21.0,1,0.0,Boko Haram
325,0,11.089722,13.688376,0,0.0,1,0,3,19,56,0,6,7.0,1,0.0,Boko Haram
326,0,11.063275,7.700373,0,0.0,1,0,2,15,446,0,5,3.0,1,0.0,Boko Haram
327,0,11.167602,13.741359,0,0.0,0,0,1,2,452,0,5,5.0,1,0.0,Boko Haram
328,0,11.485018,12.311891,0,0.0,1,0,2,14,466,0,6,9.0,0,0.0,Boko Haram
329,0,11.392607,12.913806,0,0.0,1,0,2,14,13,0,8,2.0,1,0.0,Boko Haram
330,0,10.82636,12.420727,0,1.0,1,0,2,14,27,0,5,8.0,1,0.0,Boko Haram
331,0,10.488333,12.419444,0,0.0,1,0,1,14,454,0,5,3.0,1,0.0,Boko Haram
332,0,12.342068,14.185827,0,1.0,1,0,2,14,27,0,6,14.0,1,0.0,Boko Haram
333,0,10.890928,13.627589,0,1.0,1,0,7,15,442,0,8,0.0,1,0.0,Boko Haram
334,0,10.93119,13.739053,0,0.0,1,0,2,14,27,0,5,2.0,1,0.0,Boko Haram
335,0,10.672575,12.69115,0,1.0,1,0,2,14,27,0,5,3.0,1,0.0,Boko Haram
336,0,10.340723,9.854051,0,0.0,1,0,3,1,476,0,6,11.0,1,0.0,Boko Haram
337,0,12.394185,13.830873,1,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Boko Haram
338,0,12.672917,13.616014,0,0.0,1,0,2,14,177,0,5,9.0,-9,0.0,Boko Haram
339,1,10.645108,13.484032,0,1.0,1,0,6,14,27,0,8,1.0,1,1.0,Boko Haram
340,0,7.78811,6.729729,0,0.0,1,0,3,3,443,0,6,1.0,1,0.0,Boko Haram
341,0,9.932665,8.885476,0,1.0,1,1,3,1,463,0,6,20.0,1,0.0,Boko Haram
342,0,12.96309,13.60899,0,1.0,1,0,2,14,27,0,6,6.0,1,-9.0,Boko Haram
343,0,11.885962,12.801891,0,0.0,1,0,2,14,27,0,5,15.0,1,0.0,Boko Haram
344,0,11.930234,13.242173,0,1.0,1,0,3,14,27,0,6,11.0,1,0.0,Boko Haram
345,0,10.304167,11.498889,0,1.0,1,0,2,2,458,0,5,13.0,1,0.0,Boko Haram
346,0,11.808727,12.495786,0,0.0,1,0,3,14,177,0,6,5.0,1,0.0,Boko Haram
347,0,10.749466,12.151123,0,0.0,1,0,2,14,459,0,5,25.0,1,0.0,Boko Haram
348,0,10.737778,13.130556,0,0.0,1,0,3,14,27,0,6,31.0,1,0.0,Boko Haram
349,0,13.65,14.05,0,0.0,1,0,2,14,27,0,5,13.0,0,0.0,Boko Haram
350,0,11.829979,12.630177,0,0.0,1,0,2,14,27,0,5,25.0,1,0.0,Boko Haram
351,0,11.763937,12.263129,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Boko Haram
352,0,11.640027,11.335048,0,1.0,1,0,3,2,469,0,6,0.0,1,0.0,Boko Haram
353,0,12.70277,13.217873,0,0.0,1,0,2,14,27,0,5,68.0,1,0.0,Boko Haram
354,0,11.156907,12.756605,0,1.0,1,0,2,14,13,0,6,17.0,0,0.0,Boko Haram
355,0,11.162543,14.013976,0,0.0,1,1,3,14,13,0,6,8.0,-9,0.0,Boko Haram
356,0,11.512185,14.066288,0,1.0,1,0,2,14,27,0,5,4.0,1,0.0,Boko Haram
357,0,10.866518,14.150657,0,0.0,1,1,3,8,51,0,6,2.0,0,0.0,Boko Haram
358,0,13.695975,13.322427,1,0.0,1,0,2,4,48,0,6,10.0,0,0.0,Boko Haram
359,0,11.083983,13.693092,0,0.0,1,1,3,4,48,0,6,3.0,0,0.0,Boko Haram
360,0,13.674846,13.338515,0,0.0,1,0,2,4,455,0,5,15.0,0,0.0,Boko Haram
361,0,10.869205,12.847621,0,0.0,1,0,2,14,27,0,6,2.0,1,0.0,Boko Haram
362,0,12.922965,13.563938,0,0.0,1,0,1,4,450,0,6,3.0,1,0.0,Boko Haram
363,0,11.831098,13.150967,0,1.0,1,1,3,4,451,0,6,4.0,0,0.0,Boko Haram
364,0,11.255011,14.150642,0,0.0,1,1,3,14,475,0,6,1.0,0,0.0,Boko Haram
365,0,11.922882,13.281358,0,1.0,1,1,3,14,444,0,6,1.0,1,0.0,Boko Haram
366,0,13.483374,12.843024,0,0.0,1,0,2,4,48,0,6,57.0,0,0.0,Boko Haram
367,1,10.902533,12.83032,0,1.0,1,0,6,14,27,0,5,2.0,1,1.0,Boko Haram
368,0,10.911592,14.4209,0,0.0,1,0,2,4,48,0,5,1.0,1,0.0,Boko Haram
369,0,11.046735,14.140454,0,0.0,1,1,3,14,13,0,6,5.0,0,0.0,Boko Haram
370,0,12.202892,14.017341,0,0.0,1,0,2,4,480,0,5,4.0,0,0.0,Boko Haram
371,0,7.561418,6.242905,0,0.0,1,0,2,3,12,0,5,3.0,0,0.0,Boko Haram
372,0,12.366749,13.828885,0,0.0,1,0,2,4,249,0,5,1.0,0,0.0,Boko Haram
373,0,11.868845,13.251158,1,0.0,1,1,3,3,217,0,6,2.0,0,0.0,Boko Haram
374,0,10.806326,13.458091,0,0.0,1,0,3,4,250,0,6,45.0,-9,0.0,Boko Haram
375,0,11.53955,13.155654,0,1.0,1,1,3,14,346,0,6,5.0,1,0.0,Boko Haram
376,0,10.612148,12.19127,0,1.0,1,1,3,14,177,0,6,8.0,-9,0.0,Boko Haram
377,0,22.424,87.319,0,0.0,1,0,3,3,552,0,6,4.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
378,0,18.364195,81.892418,0,0.0,1,0,2,14,498,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
379,0,25.069122,84.016578,0,0.0,1,0,2,14,548,0,5,6.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
380,0,23.332078,86.365208,0,0.0,1,0,2,2,549,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
381,0,21.19,81.28,1,0.0,1,0,3,3,493,0,6,3.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
382,0,24.744071,86.457931,1,0.0,1,0,3,19,517,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
383,0,23.744186,84.504429,0,0.0,1,0,2,14,519,0,5,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
384,0,22.404193,87.379866,0,0.0,1,0,3,14,527,0,6,3.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
385,0,23.264121,85.644772,0,0.0,1,0,2,3,507,0,5,5.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
386,0,18.791667,80.816667,0,0.0,1,0,2,14,538,0,5,3.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
387,0,14.097995,77.280925,1,0.0,0,0,3,19,484,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
388,1,18.18151,81.948026,0,0.0,1,0,2,14,533,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
389,0,18.9,81.35,0,0.0,1,0,7,14,492,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
390,0,19.191222,84.185712,0,0.0,1,0,3,3,567,0,6,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
391,0,23.893139,85.894669,0,0.0,1,0,3,14,515,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
392,0,24.080548,85.486537,0,1.0,1,0,3,14,536,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
393,0,24.749905,84.370896,1,0.0,1,0,3,8,534,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
394,0,24.311127,84.515665,0,0.0,1,0,3,8,569,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
395,0,18.484547,80.752565,0,0.0,1,0,2,3,564,0,9,2.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
396,0,20.056815,84.277916,0,0.0,1,0,3,3,553,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
397,0,22.609739,87.253142,0,0.0,1,0,7,22,186,0,11,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
398,1,22.632149,86.764311,0,0.0,1,0,6,2,550,0,5,2.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
399,0,18.446111,81.166667,0,0.0,1,0,3,3,520,0,6,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
400,0,23.74831,86.705864,0,0.0,1,0,2,3,555,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
401,0,24.179793,86.306772,0,0.0,1,0,3,19,532,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
402,0,23.390396,88.702469,0,0.0,1,0,2,2,560,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
403,0,26.491815,84.684478,0,0.0,1,0,3,1,566,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
404,0,23.982774,86.030013,0,0.0,1,0,2,19,497,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
405,0,25.195693,86.541023,0,0.0,1,0,7,1,542,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
406,0,24.302783,85.005153,0,0.0,1,0,2,17,501,0,5,3.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
407,0,20.514853,80.904182,0,0.0,1,0,2,3,512,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
408,0,22.124002,84.043175,0,0.0,1,0,3,19,537,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
409,0,18.286666,82.586806,0,0.0,1,0,7,16,546,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
410,0,22.959166,85.965274,0,0.0,1,0,2,3,518,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
411,1,22.424109,87.318986,0,0.0,1,0,6,14,563,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
412,0,22.032336,87.174696,1,0.0,1,0,6,14,516,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
413,0,22.610968,84.502431,0,0.0,1,0,2,2,556,0,5,1.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
414,0,20.271944,81.493056,0,0.0,1,0,7,1,540,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
415,0,24.128611,84.185712,0,0.0,1,0,3,3,486,0,6,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
416,1,22.577189,87.004942,0,0.0,1,0,6,14,545,0,5,0.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
417,0,22.35435,86.906606,0,0.0,1,0,6,14,342,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
418,0,18.701641,81.248451,1,0.0,1,0,7,1,554,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
419,0,17.864437,81.408409,0,0.0,1,0,3,2,495,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
420,0,22.86775,86.944884,0,0.0,1,0,2,2,525,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
421,1,19.203477,81.934532,0,0.0,1,0,6,14,511,0,5,1.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
422,1,24.428844,84.025995,0,0.0,1,0,3,19,571,0,6,0.0,1,1.0,Communist Party of India - Maoist (CPI-Maoist)
423,0,24.168873,84.039211,0,1.0,1,0,3,2,499,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
424,0,18.924224,83.010623,0,0.0,1,0,3,3,500,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
425,0,23.788266,87.265564,0,0.0,1,0,1,2,551,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
426,0,23.075278,85.278889,0,0.0,1,0,1,14,503,0,5,1.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
427,0,23.628333,85.521111,1,1.0,1,0,3,19,531,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
428,0,25.561362,84.309496,0,0.0,1,0,7,1,491,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
429,0,17.72726,81.189156,1,0.0,1,0,7,1,524,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
430,0,23.806818,84.296339,0,0.0,1,0,6,14,496,0,9,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
431,0,25.266107,85.08016,0,0.0,1,0,8,2,559,0,9,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
432,0,26.652335,85.272304,0,0.0,1,0,7,16,508,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
433,1,18.340368,81.18164,1,0.0,1,0,2,4,576,0,5,33.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
434,0,20.181843,80.006844,0,0.0,1,0,3,14,570,0,6,6.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
435,1,24.204235,84.870937,0,0.0,1,0,6,14,487,0,9,2.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
436,0,21.251384,81.629641,0,0.0,1,0,2,3,558,0,5,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
437,0,18.815236,82.712102,0,0.0,1,0,2,14,529,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
438,0,22.672439,85.072696,0,0.0,1,0,1,14,543,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
439,0,20.7167,83.4833,0,0.0,1,0,2,14,521,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
440,1,18.363526,81.895253,0,0.0,1,0,6,14,572,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
441,0,23.13583,84.240173,0,0.0,1,0,2,3,12,0,5,5.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
442,0,23.395833,84.238515,0,0.0,1,0,3,14,488,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
443,1,18.865511,81.874222,0,0.0,1,0,1,17,561,0,6,17.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
444,0,23.805921,86.415512,0,0.0,1,0,7,1,530,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
445,1,18.564658,82.963632,1,0.0,1,0,6,14,27,0,8,2.0,1,1.0,Communist Party of India - Maoist (CPI-Maoist)
446,0,23.846212,86.136746,0,1.0,1,0,3,19,505,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
447,0,25.740541,84.824858,0,1.0,0,0,3,1,494,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
448,0,24.19173,86.299815,0,0.0,1,0,3,3,85,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
449,0,22.650028,86.360299,0,0.0,1,0,3,3,562,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
450,0,19.758767,83.19422,0,1.0,1,0,6,1,528,0,8,0.0,1,1.0,Communist Party of India - Maoist (CPI-Maoist)
451,0,24.343467,84.264952,0,0.0,1,0,2,16,523,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
452,0,24.441105,84.548528,0,0.0,1,0,2,3,541,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
453,0,23.810237,85.7652,0,1.0,1,0,3,19,505,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
454,0,23.669296,86.151112,0,1.0,1,0,5,19,509,0,5,0.0,1,1.0,Communist Party of India - Maoist (CPI-Maoist)
455,0,22.907721,85.935565,0,0.0,1,0,7,1,514,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
456,0,18.391012,81.656929,0,0.0,1,0,2,14,526,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
457,0,18.13776,82.686184,0,0.0,1,0,6,14,510,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
458,0,23.505758,84.570792,0,1.0,0,0,3,3,85,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
459,0,24.79082,85.006213,1,0.0,1,0,2,17,575,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
460,0,22.572048,85.460775,0,0.0,1,0,2,14,535,0,5,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
